date,region,product,revenue,cost,units,source_file
2018-11-19,Kentucky,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,608.1912,6,2018-11_dump.csv
2018-11-19,Kentucky,GBC Imprintable Covers,21.96,11.1996,2,2018-11_dump.csv
2018-11-01,Washington,GBC Standard Plastic Binding Systems' Combs,25.12,17.270000000000003,5,2018-11_dump.csv
2018-11-01,Washington,Hon 94000 Series Round Tables,2665.62,2425.7142,9,2018-11_dump.csv
2018-11-24,South Carolina,Motorla HX550 Universal Bluetooth Headset,79.1,39.55,2,2018-11_dump.csv
2018-11-24,South Carolina,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",327.84,170.47679999999997,8,2018-11_dump.csv
2018-11-13,Ohio,SanDisk Cruzer 32 GB USB Flash Drive,60.864,51.7344,4,2018-11_dump.csv
2018-11-13,Ohio,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995,1588.9545,7,2018-11_dump.csv
2018-11-13,Ohio,Accohide Poly Flexible Ring Binders,11.22,18.700000000000003,10,2018-11_dump.csv
2018-11-28,New York,Google Nexus 5,1979.89,1484.9175,11,2018-11_dump.csv
2018-11-28,New York,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,43.978,2,2018-11_dump.csv
2018-11-27,North Carolina,Pencil and Crayon Sharpener,8.76,7.9935,5,2018-11_dump.csv
2018-11-27,North Carolina,Belkin 5 Outlet SurgeMaster Power Centers,43.584,39.2256,1,2018-11_dump.csv
2018-11-07,Pennsylvania,Jabra Supreme Plus Driver Edition Headset,359.97,431.96400000000006,5,2018-11_dump.csv
2018-11-07,Pennsylvania,Bevis Rectangular Conference Tables,350.352,490.4928,4,2018-11_dump.csv
2018-11-11,Ohio,Xerox 222,10.368,6.7392,2,2018-11_dump.csv
2018-11-20,Minnesota,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,12.32,10,2018-11_dump.csv
2018-11-03,New Mexico,9-3/4 Diameter Round Wall Clock,41.37,23.9946,3,2018-11_dump.csv
2018-11-11,California,Belkin 6 Outlet Metallic Surge Strip,10.89,8.0586,1,2018-11_dump.csv
2018-11-11,California,Xerox 201,19.44,10.1088,3,2018-11_dump.csv
2018-11-11,California,Ibico Plastic Spiral Binding Combs,121.6,82.07999999999998,5,2018-11_dump.csv
2018-11-17,Massachusetts,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,36.6768,3,2018-11_dump.csv
2018-11-16,California,Tennsco Regal Shelving Units,811.28,786.9416,8,2018-11_dump.csv
2018-11-02,Washington,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,13.1175,5,2018-11_dump.csv
2018-11-03,Minnesota,Xerox 1971,8.56,4.708,2,2018-11_dump.csv
2018-11-03,Minnesota,Sterilite Officeware Hinged File Box,52.4,38.252,5,2018-11_dump.csv
2018-11-03,Minnesota,Avery 513,14.94,8.067599999999999,3,2018-11_dump.csv
2018-11-18,Michigan,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,11.4608,4,2018-11_dump.csv
2018-11-19,California,"File Shuttle II and Handi-File, Black",305.01,228.7575,9,2018-11_dump.csv
2018-11-19,California,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,11.594,1,2018-11_dump.csv
2018-11-12,Arizona,Memorex Micro Travel Drive 8 GB,41.6,28.6,4,2018-11_dump.csv
2018-11-12,Arizona,Xerox 1978,23.12,14.739,5,2018-11_dump.csv
2018-11-12,Arizona,Harbour Creations 67200 Series Stacking Chairs,113.888,103.9228,2,2018-11_dump.csv
2018-11-12,Arizona,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,119.2464,2,2018-11_dump.csv
2018-11-12,Arizona,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,7.227,2,2018-11_dump.csv
2018-11-12,Arizona,Samsung Galaxy Mega 6.3,671.984,621.5852,2,2018-11_dump.csv
2018-11-06,North Carolina,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,455.8704,3,2018-11_dump.csv
2018-11-06,North Carolina,Xerox 220,31.104,20.2176,6,2018-11_dump.csv
2018-11-06,North Carolina,Avery Durable Poly Binders,13.272,23.8896,8,2018-11_dump.csv
2018-11-06,North Carolina,"Executive Impressions 12"" Wall Clock",28.272,21.9108,2,2018-11_dump.csv
2018-11-06,North Carolina,Carina Double Wide Media Storage Towers in Natural & Black,259.136,310.96320000000003,4,2018-11_dump.csv
2018-11-17,Texas,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328,342.1916,2,2018-11_dump.csv
2018-11-06,Minnesota,Newell 339,13.9,10.286,5,2018-11_dump.csv
2018-11-06,Minnesota,Easy-staple paper,26.38,14.2452,1,2018-11_dump.csv
2018-11-30,Ohio,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936,580.9440000000001,4,2018-11_dump.csv
2018-11-12,Texas,Surelock Post Binders,30.56,76.4,5,2018-11_dump.csv
2018-11-12,Texas,Fellowes Neat Ideas Storage Cubes,77.952,93.5424,3,2018-11_dump.csv
2018-11-12,Texas,Panasonic KX TS3282W Corded phone,67.992,59.493,1,2018-11_dump.csv
2018-11-12,Texas,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12.224,7.792800000000001,2,2018-11_dump.csv
2018-11-12,Texas,Maxell LTO Ultrium - 800 GB,44.784,45.3438,2,2018-11_dump.csv
2018-11-12,Texas,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",22.848,40.5552,3,2018-11_dump.csv
2018-11-11,Michigan,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,130.93920000000003,7,2018-11_dump.csv
2018-11-09,Maryland,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,5.2056,2,2018-11_dump.csv
2018-11-09,Maryland,Maxell iVDR EX 500GB Cartridge,826.62,471.1734,3,2018-11_dump.csv
2018-11-09,Maryland,Adjustable Depth Letter/Legal Cart,1633.14,1159.5294,9,2018-11_dump.csv
2018-11-09,Maryland,Adjustable Depth Letter/Legal Cart,544.38,386.5098,3,2018-11_dump.csv
2018-11-10,New York,Fellowes PB300 Plastic Comb Binding Machine,931.176,616.9041,3,2018-11_dump.csv
2018-11-10,New York,Aastra 6757i CT Wireless VoIP phone,430.88,305.9248,2,2018-11_dump.csv
2018-11-02,Kansas,Staples,18.24,9.12,3,2018-11_dump.csv
2018-11-02,Kansas,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,18.6126,6,2018-11_dump.csv
2018-11-16,California,Bady BDG101FRU Card Printer,1919.976,1703.9787,3,2018-11_dump.csv
2018-11-10,Texas,Tenex Antistatic Computer Chair Mats,341.96,769.41,5,2018-11_dump.csv
2018-11-05,Illinois,Avery Recycled Flexi-View Covers for Binding Systems,16.03,41.678,5,2018-11_dump.csv
2018-11-23,Pennsylvania,OIC Stacking Trays,24.048,16.833599999999997,9,2018-11_dump.csv
2018-11-19,New York,Staple envelope,16.74,8.37,3,2018-11_dump.csv
2018-11-19,New York,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,1878.555,7,2018-11_dump.csv
2018-11-05,Texas,Nortel Meridian M3904 Professional Digital phone,492.768,437.3316,4,2018-11_dump.csv
2018-11-12,Ohio,Strathmore Photo Mount Cards,10.848,7.322400000000001,2,2018-11_dump.csv
2018-11-12,Ohio,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",18.544,15.5306,2,2018-11_dump.csv
2018-11-23,Pennsylvania,GBC Standard Therm-A-Bind Covers,7.476,13.4568,1,2018-11_dump.csv
2018-11-07,California,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.792,14.1648,4,2018-11_dump.csv
2018-11-07,California,Plantronics Audio 995 Wireless Stereo Headset,439.8,294.66600000000005,4,2018-11_dump.csv
2018-11-24,Kentucky,Avery Durable Binders,2.88,1.4688,1,2018-11_dump.csv
2018-11-24,Kentucky,Iceberg Mobile Mega Data/Printer Cart,1443.96,1068.5304,12,2018-11_dump.csv
2018-11-19,Texas,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116,789.9276,6,2018-11_dump.csv
2018-11-19,Texas,Peel-Off China Markers,31.776,23.0376,4,2018-11_dump.csv
2018-11-26,Ohio,Holmes HEPA Air Purifier,52.272,42.471,3,2018-11_dump.csv
2018-11-26,Ohio,Fellowes Superior 10 Outlet Split Surge Protector,213.136,189.1582,7,2018-11_dump.csv
2018-11-06,Pennsylvania,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,158.3052,2,2018-11_dump.csv
2018-11-06,Pennsylvania,Xerox 191,47.952,31.7682,3,2018-11_dump.csv
2018-11-13,New York,KeyTronic 6101 Series - Keyboard - Black,163.96,93.4572,4,2018-11_dump.csv
2018-11-22,Texas,Newell 314,35.712,33.480000000000004,8,2018-11_dump.csv
2018-11-30,Florida,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,62.979,3,2018-11_dump.csv
2018-11-13,Tennessee,"""While you Were Out"" Message Book, One Form per Page",8.904,5.565,3,2018-11_dump.csv
2018-11-13,Tennessee,Tennsco Double-Tier Lockers,720.064,783.0695999999999,4,2018-11_dump.csv
2018-11-04,North Carolina,Hon 5100 Series Wood Tables,523.764,715.8108,3,2018-11_dump.csv
2018-11-04,North Carolina,Motorola Moto X,1359.96,1240.9635,5,2018-11_dump.csv
2018-11-25,Michigan,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,501.81,3,2018-11_dump.csv
2018-11-26,Illinois,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,87.2768,8,2018-11_dump.csv
2018-11-30,Texas,Binder Clips by OIC,2.368,1.5392,2,2018-11_dump.csv
2018-11-18,Florida,Xerox 194,44.384,28.8496,1,2018-11_dump.csv
2018-11-18,Florida,Staple remover,2.944,3.6064,1,2018-11_dump.csv
2018-11-21,Pennsylvania,Xerox 1972,8.448,5.808,2,2018-11_dump.csv
2018-11-21,Pennsylvania,Recycled Eldon Regeneration Jumbo File,39.296,35.3664,4,2018-11_dump.csv
2018-11-15,Florida,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,165.048,4,2018-11_dump.csv
2018-11-15,Florida,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,339.136,4,2018-11_dump.csv
2018-11-19,Virginia,OIC Binder Clips,25.06,12.53,7,2018-11_dump.csv
2018-11-16,California,Eldon Shelf Savers Cubes and Bins,48.86,47.8828,7,2018-11_dump.csv
2018-11-17,Delaware,Canon imageCLASS 2200 Advanced Copier,10499.97,5459.984399999999,3,2018-11_dump.csv
2018-11-11,Iowa,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,24.3376,4,2018-11_dump.csv
2018-11-28,Maryland,BIC Brite Liner Grip Highlighters,1.64,0.902,1,2018-11_dump.csv
2018-11-28,Maryland,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,776.4080000000001,5,2018-11_dump.csv
2018-11-28,Maryland,"Eldon Image Series Desk Accessories, Burgundy",20.9,13.375999999999998,5,2018-11_dump.csv
2018-11-03,Pennsylvania,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,19.455,3,2018-11_dump.csv
2018-11-24,Arizona,GBC Recycled Grain Textured Covers,20.724,35.9216,2,2018-11_dump.csv
2018-11-24,Arizona,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,457.4592,8,2018-11_dump.csv
2018-11-24,North Carolina,Avery Durable Slant Ring Binders,19.008,31.68,8,2018-11_dump.csv
2018-11-20,New York,Xerox 1968,46.76,24.3152,7,2018-11_dump.csv
2018-11-20,New York,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,209.2636,2,2018-11_dump.csv
2018-11-20,New York,Samsung Galaxy Mega 6.3,1259.97,932.3778,3,2018-11_dump.csv
2018-11-20,New York,Boston KS Multi-Size Manual Pencil Sharpener,68.97,49.6584,3,2018-11_dump.csv
2018-11-24,New York,"Crayola Anti Dust Chalk, 12/Pack",16.38,9.009,9,2018-11_dump.csv
2018-11-24,New York,Ames Color-File Green Diamond Border X-ray Mailers,167.96,89.01880000000001,2,2018-11_dump.csv
2018-11-24,New York,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568,337.6464,2,2018-11_dump.csv
2018-11-24,New York,Xerox 214,12.96,6.739200000000001,2,2018-11_dump.csv
2018-11-02,California,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,38.29,7,2018-11_dump.csv
2018-11-02,California,Nontoxic Chalk,8.8,4.5760000000000005,5,2018-11_dump.csv
2018-11-02,California,GBC Therma-A-Bind 250T Electric Binding System,590.352,383.7288,6,2018-11_dump.csv
2018-11-02,California,"Super Bands, 12/Pack",5.58,5.4126,3,2018-11_dump.csv
2018-11-02,California,Document Clip Frames,25.02,14.5116,3,2018-11_dump.csv
2018-11-02,California,Space Solutions Commercial Steel Shelving,452.55,429.9225,7,2018-11_dump.csv
2018-11-09,California,Eldon Wave Desk Accessories,47.12,26.3872,8,2018-11_dump.csv
2018-11-12,Washington,Avery 483,9.96,5.378400000000001,2,2018-11_dump.csv
2018-11-12,Washington,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,6.907500000000001,3,2018-11_dump.csv
2018-11-12,Washington,Acme Forged Steel Scissors with Black Enamel Handles,27.93,19.8303,3,2018-11_dump.csv
2018-11-20,Tennessee,Office Star - Mesh Screen back chair with Vinyl seat,209.568,233.1444,2,2018-11_dump.csv
2018-11-24,California,BIC Liqua Brite Liner,27.76,17.7664,4,2018-11_dump.csv
2018-11-23,Illinois,Contemporary Wood/Metal Frame,6.464,10.504,1,2018-11_dump.csv
2018-11-23,Illinois,Avery File Folder Labels,11.52,7.343999999999999,5,2018-11_dump.csv
2018-11-23,Illinois,Toshiba IPT2010-SD IP Telephone,222.384,205.7052,2,2018-11_dump.csv
2018-11-16,California,Newell 328,23.36,17.2864,4,2018-11_dump.csv
2018-11-07,Delaware,Holmes Odor Grabber,100.94,67.62979999999999,7,2018-11_dump.csv
2018-11-12,California,Acco 3-Hole Punch,14.016,9.1104,4,2018-11_dump.csv
2018-11-20,Kentucky,9-3/4 Diameter Round Wall Clock,27.58,15.996399999999998,2,2018-11_dump.csv
2018-11-13,Washington,Global Troy Executive Leather Low-Back Tilter,2404.704,2254.4100000000003,6,2018-11_dump.csv
2018-11-13,Washington,GBC DocuBind P50 Personal Binding Machine,563.024,373.0034,11,2018-11_dump.csv
2018-11-13,Washington,Space Solutions HD Industrial Steel Shelving.,344.91,334.5627,3,2018-11_dump.csv
2018-11-13,Washington,Avery File Folder Labels,8.64,4.4064000000000005,3,2018-11_dump.csv
2018-11-24,Pennsylvania,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,104.986,2,2018-11_dump.csv
2018-11-24,Pennsylvania,Xerox 1919,229.544,146.3343,7,2018-11_dump.csv
2018-11-02,Kentucky,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,2.7132000000000005,2,2018-11_dump.csv
2018-11-02,Kentucky,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,683.144,4,2018-11_dump.csv
2018-11-02,Kentucky,Logitech diNovo Edge Keyboard,2249.91,1732.4307,9,2018-11_dump.csv
2018-11-02,Kentucky,Super Decoflex Portable Personal File,59.92,43.1424,4,2018-11_dump.csv
2018-11-27,California,Premium Transparent Presentation Covers by GBC,117.488,76.3672,7,2018-11_dump.csv
2018-11-27,California,Eldon 200 Class Desk Accessories,18.84,12.8112,3,2018-11_dump.csv
2018-11-17,Illinois,Logitech Illuminated - Keyboard,239.96,155.974,5,2018-11_dump.csv
2018-11-30,North Carolina,Logitech Wireless Gaming Headset G930,383.976,302.3811,3,2018-11_dump.csv
2018-11-30,North Carolina,Bush Advantage Collection Racetrack Conference Table,1781.682,2434.9654,7,2018-11_dump.csv
2018-11-11,Wisconsin,Prestige Round Ring Binders,18.24,9.667199999999998,3,2018-11_dump.csv
2018-11-25,California,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,389.1048,3,2018-11_dump.csv
2018-11-25,California,Sterilite Officeware Hinged File Box,10.48,7.6504,1,2018-11_dump.csv
2018-11-11,New York,Belkin OmniView SE Rackmount Kit,35.48,35.48,1,2018-11_dump.csv
2018-11-26,New York,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,58.73,44.0475,7,2018-11_dump.csv
2018-11-26,New York,Binding Machine Supplies,93.344,60.67359999999999,4,2018-11_dump.csv
2018-11-14,Texas,V7 USB Numeric Keypad,167.952,195.2442,6,2018-11_dump.csv
2018-11-14,Texas,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,40.536,2,2018-11_dump.csv
2018-11-03,Washington,HP Standard 104 key PS/2 Keyboard,43.5,32.625,3,2018-11_dump.csv
2018-11-16,New York,Hewlett-Packard 300S Scientific Calculator,52.44,28.3176,4,2018-11_dump.csv
2018-11-19,Texas,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,237.4578,3,2018-11_dump.csv
2018-11-19,Texas,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,9.128,5,2018-11_dump.csv
2018-11-19,Texas,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188,3812.97,6,2018-11_dump.csv
2018-11-10,Washington,GBC Imprintable Covers,26.352,16.7994,3,2018-11_dump.csv
2018-11-03,Kentucky,Xerox 1963,26.4,14.519999999999998,5,2018-11_dump.csv
2018-11-13,Florida,DIXON Oriole Pencils,2.064,1.9092,1,2018-11_dump.csv
2018-11-02,Pennsylvania,Eldon Image Series Black Desk Accessories,3.312,2.6496,1,2018-11_dump.csv
2018-11-02,Pennsylvania,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,18.8775,3,2018-11_dump.csv
2018-11-02,Pennsylvania,Colored Envelopes,8.856,5.9778,3,2018-11_dump.csv
2018-11-02,Pennsylvania,Wilson Electronics DB Pro Signal Booster,859.2,1045.36,4,2018-11_dump.csv
2018-11-30,New York,"Iris 3-Drawer Stacking Bin, Black",83.56,81.8888,4,2018-11_dump.csv
2018-11-30,New York,Panasonic Business Telephones KX-T7736,546.06,382.242,3,2018-11_dump.csv
2018-11-30,New York,Fellowes Officeware Wire Shelving,269.49,264.10020000000003,3,2018-11_dump.csv
2018-11-19,Ohio,Lock-Up Easel 'Spel-Binder',59.913,105.8463,7,2018-11_dump.csv
2018-11-02,Utah,Xerox 220,19.44,10.1088,3,2018-11_dump.csv
2018-11-03,California,Xerox 1992,35.88,18.298800000000004,6,2018-11_dump.csv
2018-11-18,New York,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95,38.224500000000006,5,2018-11_dump.csv
2018-11-13,Texas,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,55.6128,4,2018-11_dump.csv
2018-11-13,Texas,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,233.2638,3,2018-11_dump.csv
2018-11-27,California,Griffin GC17055 Auxiliary Audio Cable,57.568,51.8112,4,2018-11_dump.csv
2018-11-06,California,Xerox 191,59.94,31.7682,3,2018-11_dump.csv
2018-11-06,California,Easy-staple paper,45.36,23.1336,4,2018-11_dump.csv
2018-11-06,California,Astroparche Fine Business Paper,26.4,13.727999999999998,5,2018-11_dump.csv
2018-11-06,California,Avery 503,41.4,21.528,4,2018-11_dump.csv
2018-11-06,California,Kingston Digital DataTraveler 32GB USB 2.0,16.95,15.933,1,2018-11_dump.csv
2018-11-19,Virginia,Newell 349,22.96,16.3016,7,2018-11_dump.csv
2018-11-21,California,Newell 332,11.76,8.5848,4,2018-11_dump.csv
2018-11-21,California,Canvas Sectional Post Binders,40.736,25.9692,2,2018-11_dump.csv
2018-11-12,Washington,Staples,18.24,9.12,3,2018-11_dump.csv
2018-11-12,Washington,Fellowes Superior 10 Outlet Split Surge Protector,76.12,54.04520000000001,2,2018-11_dump.csv
2018-11-02,Ohio,Premier Automatic Letter Opener,384.592,466.3178,2,2018-11_dump.csv
2018-11-30,California,Contemporary Borderless Frame,25.83,16.2729,3,2018-11_dump.csv
2018-11-23,Texas,Panasonic KX TS208W Corded phone,195.96,176.364,5,2018-11_dump.csv
2018-11-25,California,PayAnywhere Card Reader,39.96,36.4635,5,2018-11_dump.csv
2018-11-25,California,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,18.744,6,2018-11_dump.csv
2018-11-03,Florida,Polycom SoundPoint IP 450 VoIP phone,361.376,334.2728,2,2018-11_dump.csv
2018-11-21,Washington,Vinyl Sectional Post Binders,150.8,94.25,5,2018-11_dump.csv
2018-11-21,Washington,"3D Systems Cube Printer, 2nd Generation, White",1039.992,935.9928,1,2018-11_dump.csv
2018-11-21,Washington,Xerox 209,51.84,26.956800000000005,8,2018-11_dump.csv
2018-11-10,Florida,GBC VeloBinder Strips,11.52,19.2,5,2018-11_dump.csv
2018-11-17,New York,Deluxe Rollaway Locking File with Drawer,1247.64,898.3008000000001,3,2018-11_dump.csv
2018-11-16,Washington,Xerox 1933,73.68,39.0504,6,2018-11_dump.csv
2018-11-16,Washington,"Tenex ""The Solids"" Textured Chair Mats",139.92,116.1336,2,2018-11_dump.csv
2018-11-16,Washington,Plantronics Encore H101 Dual Earpieces Headset,107.88,97.092,3,2018-11_dump.csv
2018-11-16,Washington,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,25.3004,1,2018-11_dump.csv
2018-11-27,New York,American Pencil,6.99,4.9629,3,2018-11_dump.csv
2018-11-27,New York,"Avery Flip-Chart Easel Binder, Black",107.424,71.1684,6,2018-11_dump.csv
2018-11-13,New York,Nokia Lumia 925,629.95,466.163,5,2018-11_dump.csv
2018-11-02,California,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,124.394,5,2018-11_dump.csv
2018-11-30,Texas,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,106.7733,3,2018-11_dump.csv
2018-11-19,New York,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,40.1555,7,2018-11_dump.csv
2018-11-19,New York,Hon 61000 Series Interactive Training Tables,79.974,109.2978,3,2018-11_dump.csv
2018-11-10,California,12 Colored Short Pencils,7.8,5.694,3,2018-11_dump.csv
2018-11-25,Georgia,"Wirebound Message Book, 4 per Page",48.87,24.9237,9,2018-11_dump.csv
2018-11-11,Florida,Hoover Upright Vacuum With Dirt Cup,1158.12,1027.8314999999998,5,2018-11_dump.csv
2018-11-09,California,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,471.0528000000001,3,2018-11_dump.csv
2018-11-06,New York,Xerox 1906,318.96,169.04879999999997,9,2018-11_dump.csv
2018-11-17,Washington,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,9.3852,2,2018-11_dump.csv
2018-11-26,Indiana,KI Adjustable-Height Table,257.94,190.8756,3,2018-11_dump.csv
2018-11-26,Indiana,Samsung Galaxy S4 Mini,1879.96,1334.7716,4,2018-11_dump.csv
2018-11-26,Indiana,DAX Wood Document Frame,27.46,17.5744,2,2018-11_dump.csv
2018-11-26,Indiana,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,46.78960000000001,2,2018-11_dump.csv
2018-11-26,Indiana,SAFCO Arco Folding Chair,828.6,588.306,3,2018-11_dump.csv
2018-11-17,Oregon,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,12.9903,3,2018-11_dump.csv
2018-11-17,Oregon,Avery Reinforcements for Hole-Punch Pages,4.158,7.623,7,2018-11_dump.csv
2018-11-26,New York,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,715.3635,5,2018-11_dump.csv
